learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1730000.0,75.03125,0.0,1000.0,0.05059046847120457,0.09179633906226622,1730000.0,0.0,12239.0,6120.0,6120.0,27.0,0.0,0.0,1.0
1740000.0,75.6875,0.0,1000.0,0.0460201636809941,0.08373756233121812,1740000.0,0.0,12311.0,6156.0,6156.0,27.0,0.0,0.0,1.0
1750000.0,76.359375,0.0,1000.0,0.04593967458726325,0.0838888425133905,1750000.0,0.0,12381.0,6191.0,6191.0,27.0,0.0,0.0,1.0
1760000.0,77.015625,0.0,1000.0,0.045502117652397735,0.08419257213448192,1760000.0,0.0,12459.0,6230.0,6230.0,27.0,0.0,0.0,1.0
1770000.0,77.671875,0.0,1000.0,0.04457125863699869,0.07822981669815104,1770000.0,0.0,12543.0,6272.0,6272.0,27.0,0.0,0.0,1.0
1780000.0,78.328125,0.0,1000.0,0.049548556856060584,0.08973670471343867,1780000.0,0.0,12599.0,6300.0,6300.0,27.0,0.0,0.0,1.0
1790000.0,79.0,0.0,1000.0,0.04603771622469874,0.08268237673938081,1790000.0,0.0,12655.0,6328.0,6328.0,27.0,0.0,0.0,1.0
1800000.0,79.640625,0.0,1000.0,0.04439882562817165,0.08416756832809648,1800000.0,0.0,12725.0,6363.0,6363.0,27.0,0.0,0.0,1.0
1810000.0,80.3125,0.0,1000.0,0.04502913814335638,0.0783381844613115,1810000.0,0.0,12785.0,6393.0,6393.0,27.0,0.0,0.0,1.0
1820000.0,80.984375,0.0,1000.0,0.048188890076749716,0.0921621208388202,1820000.0,0.0,12867.0,6434.0,6434.0,27.0,0.0,0.0,1.0
1830000.0,81.65625,0.0,1000.0,0.05053480114043245,0.09499837722763563,1830000.0,0.0,12925.0,6463.0,6463.0,27.0,0.0,0.0,1.0
1840000.0,82.34375,0.0,1000.0,0.04343135611556015,0.0840496265778253,1840000.0,0.0,13003.0,6502.0,6502.0,27.0,0.0,0.0,1.0
1850000.0,83.015625,0.0,1000.0,0.044602178060055286,0.07658289953780535,1850000.0,0.0,13065.0,6533.0,6533.0,27.0,0.0,0.0,1.0
1860000.0,83.703125,0.0,1000.0,0.04197995196260886,0.07271456367869157,1860000.0,0.0,13109.0,6555.0,6555.0,27.0,0.0,0.0,1.0
1870000.0,84.375,0.0,1000.0,0.049460037564128145,0.09932743750585309,1870000.0,0.0,13179.0,6590.0,6590.0,27.0,0.0,0.0,1.0
1880000.0,85.046875,0.0,1000.0,0.04605185897629905,0.08099608452664832,1880000.0,0.0,13259.0,6630.0,6630.0,27.0,0.0,0.0,1.0
1890000.0,85.734375,0.0,1000.0,0.048208982993117426,0.08819186880396203,1890000.0,0.0,13339.0,6670.0,6670.0,27.0,0.0,0.0,1.0
1900000.0,86.4375,0.0,1000.0,0.051055093814162476,0.09278094723648718,1900000.0,0.0,13391.0,6696.0,6696.0,27.0,0.0,0.0,1.0
1910000.0,87.140625,0.0,1000.0,0.040324125308172636,0.07044220642496035,1910000.0,0.0,13467.0,6734.0,6734.0,27.0,0.0,0.0,1.0
1920000.0,87.84375,0.0,1000.0,0.045277556913212634,0.08112999067669623,1920000.0,0.0,13539.0,6770.0,6770.0,27.0,0.0,0.0,1.0
1930000.0,88.5625,0.0,1000.0,0.04835845329463945,0.08564672781214917,1930000.0,0.0,13625.0,6813.0,6813.0,27.0,0.0,0.0,1.0
1940000.0,89.25,0.0,1000.0,0.044966759698195545,0.0840912396399339,1940000.0,0.0,13685.0,6843.0,6843.0,27.0,0.0,0.0,1.0
1950000.0,89.96875,0.0,1000.0,0.04725764165591203,0.09143327464762846,1950000.0,0.0,13743.0,6872.0,6872.0,27.0,0.0,0.0,1.0
1960000.0,90.671875,0.0,1000.0,0.04388951774610236,0.07725595541128022,1960000.0,0.0,13783.0,6892.0,6892.0,27.0,0.0,0.0,1.0
1970000.0,91.390625,0.0,1000.0,0.044994577752702616,0.08128368240686355,1970000.0,0.0,13861.0,6931.0,6931.0,27.0,0.0,0.0,1.0
1980000.0,92.125,0.0,1000.0,0.041854945035674475,0.07705223272578965,1980000.0,0.0,13929.0,6965.0,6965.0,27.0,0.0,0.0,1.0
1990000.0,92.921875,0.0,1000.0,0.04487837622671655,0.07726683860516793,1990000.0,0.0,13999.0,7000.0,7000.0,27.0,0.0,0.0,1.0
2000000.0,93.640625,0.0,1000.0,0.04645448918346158,0.08346453819307201,2000000.0,0.0,14061.0,7031.0,7031.0,27.0,0.0,0.0,1.0
2010000.0,94.359375,0.0,1000.0,0.045954595848248465,0.07863897110556872,2010000.0,0.0,14157.0,7079.0,7079.0,27.0,0.0,0.0,1.0
2020000.0,95.109375,0.0,1000.0,0.04410172451192531,0.08031253815017493,2020000.0,0.0,14215.0,7108.0,7108.0,27.0,0.0,0.0,1.0
2030000.0,95.828125,0.0,1000.0,0.04326054865953706,0.07972566988595012,2030000.0,0.0,14297.0,7149.0,7149.0,27.0,0.0,0.0,1.0
2040000.0,96.53125,0.0,1000.0,0.04508082988387211,0.08541688460727191,2040000.0,0.0,14355.0,7178.0,7178.0,27.0,0.0,0.0,1.0
2050000.0,97.25,0.0,1000.0,0.04146298797165638,0.07391646980479842,2050000.0,0.0,14425.0,7213.0,7213.0,27.0,0.0,0.0,1.0
2060000.0,97.96875,0.0,1000.0,0.04664760929689367,0.08192507301902725,2060000.0,0.0,14485.0,7243.0,7243.0,27.0,0.0,0.0,1.0
2070000.0,98.703125,0.0,1000.0,0.04343319312911321,0.0797297650147667,2070000.0,0.0,14557.0,7279.0,7279.0,27.0,0.0,0.0,1.0
2080000.0,99.453125,0.0,1000.0,0.04290638127434208,0.08028651892478797,2080000.0,0.0,14651.0,7326.0,7326.0,27.0,0.0,0.0,1.0
2090000.0,100.203125,0.0,1000.0,0.04455974239078486,0.0801139177957518,2090000.0,0.0,14725.0,7363.0,7363.0,27.0,0.0,0.0,1.0
2100000.0,100.953125,0.0,1000.0,0.046300905780724336,0.08305918445326482,2100000.0,0.0,14799.0,7400.0,7400.0,27.0,0.0,0.0,1.0
2110000.0,101.6875,0.0,1000.0,0.04432462104852905,0.08028305475795525,2110000.0,0.0,14877.0,7439.0,7439.0,27.0,0.0,0.0,1.0
2120000.0,102.4375,0.0,1000.0,0.045547517884152705,0.08075377517723947,2120000.0,0.0,14955.0,7478.0,7478.0,27.0,0.0,0.0,1.0
2130000.0,103.203125,0.0,1000.0,0.04223685085229202,0.07564634471345187,2130000.0,0.0,15029.0,7515.0,7515.0,27.0,0.0,0.0,1.0
2140000.0,103.953125,0.0,1000.0,0.04574471273088232,0.08568203786810452,2140000.0,0.0,15083.0,7542.0,7542.0,27.0,0.0,0.0,1.0
2150000.0,104.6875,0.0,1000.0,0.043396313816217766,0.07624356128268002,2150000.0,0.0,15165.0,7583.0,7583.0,27.0,0.0,0.0,1.0
2160000.0,105.453125,0.0,1000.0,0.04813154807678974,0.09224077819167979,2160000.0,0.0,15223.0,7612.0,7612.0,27.0,0.0,0.0,1.0
2170000.0,106.203125,0.0,1000.0,0.04480011254283701,0.08097062197162726,2170000.0,0.0,15281.0,7641.0,7641.0,27.0,0.0,0.0,1.0
2180000.0,106.953125,0.0,1000.0,0.0422014263435797,0.07467187413297602,2180000.0,0.0,15373.0,7687.0,7687.0,27.0,0.0,0.0,1.0
2190000.0,107.703125,0.0,1000.0,0.042185996970642715,0.07460003859975421,2190000.0,0.0,15443.0,7722.0,7722.0,27.0,0.0,0.0,1.0
2200000.0,108.4375,0.0,1000.0,0.04489742063952508,0.08311626534599326,2200000.0,0.0,15503.0,7752.0,7752.0,27.0,0.0,0.0,1.0
2210000.0,109.1875,0.0,1000.0,0.04646008326620716,0.08616538630668803,2210000.0,0.0,15589.0,7795.0,7795.0,27.0,0.0,0.0,1.0
2220000.0,109.953125,0.0,1000.0,0.04599197815909372,0.08623975180717892,2220000.0,0.0,15647.0,7824.0,7824.0,27.0,0.0,0.0,1.0
2230000.0,110.734375,0.0,1000.0,0.047730311914160356,0.09284143033127773,2230000.0,0.0,15731.0,7866.0,7866.0,27.0,0.0,0.0,1.0
2240000.0,111.515625,0.0,1000.0,0.047359299426164854,0.09128190697948857,2240000.0,0.0,15811.0,7906.0,7906.0,27.0,0.0,0.0,1.0
2250000.0,112.25,0.0,1000.0,0.0470398872576404,0.08857077078089205,2250000.0,0.0,15875.0,7938.0,7938.0,27.0,0.0,0.0,1.0
2260000.0,113.046875,0.0,1000.0,0.04287891857606549,0.08042122927680466,2260000.0,0.0,15939.0,7970.0,7970.0,27.0,0.0,0.0,1.0
2270000.0,113.796875,0.0,1000.0,0.04335073136451804,0.080587038692907,2270000.0,0.0,16013.0,8007.0,8007.0,27.0,0.0,0.0,1.0
2280000.0,114.578125,0.0,1000.0,0.04709101228624483,0.08594897307861704,2280000.0,0.0,16079.0,8040.0,8040.0,27.0,0.0,0.0,1.0
2290000.0,115.359375,0.0,1000.0,0.043548095227698994,0.07554751816204036,2290000.0,0.0,16149.0,8075.0,8075.0,27.0,0.0,0.0,1.0
2300000.0,116.15625,0.0,1000.0,0.041083375049192114,0.07321224265726671,2300000.0,0.0,16199.0,8100.0,8100.0,27.0,0.0,0.0,1.0
2310000.0,116.9375,0.0,1000.0,0.04090810342599463,0.06863706840149286,2310000.0,0.0,16285.0,8143.0,8143.0,27.0,0.0,0.0,1.0
2320000.0,117.71875,0.0,1000.0,0.041756508942156045,0.07647580048042382,2320000.0,0.0,16337.0,8169.0,8169.0,27.0,0.0,0.0,1.0
2330000.0,118.515625,0.0,1000.0,0.04326560120161558,0.08048885447643853,2330000.0,0.0,16415.0,8208.0,8208.0,27.0,0.0,0.0,1.0
2340000.0,119.296875,0.0,1000.0,0.04617310228468812,0.09164939883506683,2340000.0,0.0,16483.0,8242.0,8242.0,27.0,0.0,0.0,1.0
2350000.0,120.109375,0.0,1000.0,0.041174836284832844,0.08108715952925617,2350000.0,0.0,16561.0,8281.0,8281.0,27.0,0.0,0.0,1.0
2360000.0,120.921875,0.0,1000.0,0.04777568425410488,0.09203832200372526,2360000.0,0.0,16625.0,8313.0,8313.0,27.0,0.0,0.0,1.0
2370000.0,121.703125,0.0,1000.0,0.04047746931183659,0.07051800960400456,2370000.0,0.0,16683.0,8342.0,8342.0,27.0,0.0,0.0,1.0
2380000.0,122.5,0.0,1000.0,0.04346804676228845,0.07805890979406595,2380000.0,0.0,16761.0,8381.0,8381.0,27.0,0.0,0.0,1.0
2390000.0,123.328125,0.0,1000.0,0.04404595965001184,0.08147367585043802,2390000.0,0.0,16843.0,8422.0,8422.0,28.0,0.0,0.0,1.0
2400000.0,124.125,0.0,1000.0,0.04013884793980051,0.07149951220261018,2400000.0,0.0,16909.0,8455.0,8455.0,28.0,0.0,0.0,1.0
2410000.0,124.9375,0.0,1000.0,0.043253860279726525,0.07948632965851893,2410000.0,0.0,16979.0,8490.0,8490.0,28.0,0.0,0.0,1.0
2420000.0,125.734375,0.0,1000.0,0.042602347525449995,0.08407320920804383,2420000.0,0.0,17037.0,8519.0,8519.0,28.0,0.0,0.0,1.0
2430000.0,126.5625,0.0,1000.0,0.04334758899181256,0.07985227783875967,2430000.0,0.0,17103.0,8552.0,8552.0,28.0,0.0,0.0,1.0
2440000.0,127.359375,0.0,1000.0,0.04578153314898785,0.08402036246496332,2440000.0,0.0,17191.0,8596.0,8596.0,28.0,0.0,0.0,1.0
2450000.0,128.1875,0.0,1000.0,0.04305766381018348,0.07973399093036874,2450000.0,0.0,17263.0,8632.0,8632.0,28.0,0.0,0.0,1.0
2460000.0,129.0,0.0,1000.0,0.044111185988669865,0.08433198723109209,2460000.0,0.0,17347.0,8674.0,8674.0,28.0,0.0,0.0,1.0
2470000.0,129.796875,0.0,1000.0,0.04068584971881809,0.07127901261653644,2470000.0,0.0,17419.0,8710.0,8710.0,28.0,0.0,0.0,1.0
2480000.0,130.640625,0.0,1000.0,0.044063200781449145,0.07970080296923593,2480000.0,0.0,17501.0,8751.0,8751.0,28.0,0.0,0.0,1.0
2490000.0,131.46875,0.0,1000.0,0.04277992053163836,0.0799444582887739,2490000.0,0.0,17565.0,8783.0,8783.0,28.0,0.0,0.0,1.0
2500000.0,132.296875,0.0,1000.0,0.04230857566849808,0.07487653000022165,2500000.0,0.0,17631.0,8816.0,8816.0,28.0,0.0,0.0,1.0
2510000.0,133.15625,0.0,1000.0,0.04576700294657505,0.08458356989690556,2510000.0,0.0,17713.0,8857.0,8857.0,28.0,0.0,0.0,1.0
2520000.0,133.984375,0.0,1000.0,0.04328449431897958,0.08228739139182473,2520000.0,0.0,17777.0,8889.0,8889.0,28.0,0.0,0.0,1.0
2530000.0,134.8125,0.0,1000.0,0.0410468768604084,0.07211700217796027,2530000.0,0.0,17845.0,8923.0,8923.0,28.0,0.0,0.0,1.0
2540000.0,135.65625,0.0,1000.0,0.044650572597983385,0.08646185662009977,2540000.0,0.0,17915.0,8958.0,8958.0,28.0,0.0,0.0,1.0
2550000.0,136.484375,0.0,1000.0,0.042319704711458225,0.07576080713522867,2550000.0,0.0,17991.0,8996.0,8996.0,28.0,0.0,0.0,1.0
2560000.0,137.3125,0.0,1000.0,0.03822400477995983,0.06885550192625724,2560000.0,0.0,18051.0,9026.0,9026.0,28.0,0.0,0.0,1.0
2570000.0,138.125,0.0,1000.0,0.03856110164872643,0.0685670840398467,2570000.0,0.0,18125.0,9063.0,9063.0,28.0,0.0,0.0,1.0
2580000.0,138.90625,0.0,1000.0,0.04363865237998411,0.08337891271150481,2580000.0,0.0,18199.0,9100.0,9100.0,28.0,0.0,0.0,1.0
2590000.0,139.75,0.0,1000.0,0.04571838411115576,0.0817410435786484,2590000.0,0.0,18297.0,9149.0,9149.0,28.0,0.0,0.0,1.0
2600000.0,140.59375,0.0,1000.0,0.043304591568493284,0.07676443048362593,2600000.0,0.0,18363.0,9182.0,9182.0,28.0,0.0,0.0,1.0
2610000.0,141.4375,0.0,1000.0,0.04169803506218121,0.07540310820739234,2610000.0,0.0,18435.0,9218.0,9218.0,28.0,0.0,0.0,1.0
2620000.0,142.28125,0.0,1000.0,0.04042028710389919,0.0675463261624165,2620000.0,0.0,18509.0,9255.0,9255.0,28.0,0.0,0.0,1.0
2630000.0,143.109375,0.0,1000.0,0.043327674407444706,0.08077165508005364,2630000.0,0.0,18575.0,9288.0,9288.0,28.0,0.0,0.0,1.0
2640000.0,143.96875,0.0,1000.0,0.04550283214220269,0.08278097469268716,2640000.0,0.0,18651.0,9326.0,9326.0,28.0,0.0,0.0,1.0
2650000.0,144.828125,0.0,1000.0,0.04226029934591962,0.07544821326598206,2650000.0,0.0,18715.0,9358.0,9358.0,28.0,0.0,0.0,1.0
2660000.0,145.671875,0.0,1000.0,0.043204624354066384,0.0824685721083997,2660000.0,0.0,18783.0,9392.0,9392.0,28.0,0.0,0.0,1.0
2670000.0,146.515625,0.0,1000.0,0.04243861348264622,0.07564989768584104,2670000.0,0.0,18871.0,9436.0,9436.0,28.0,0.0,0.0,1.0
2680000.0,147.359375,0.0,1000.0,0.04382009012799753,0.08267546699254638,2680000.0,0.0,18947.0,9474.0,9474.0,28.0,0.0,0.0,1.0
2690000.0,148.234375,0.0,1000.0,0.0446436747110481,0.08502509956141353,2690000.0,0.0,19021.0,9511.0,9511.0,28.0,0.0,0.0,1.0
2700000.0,149.09375,0.0,1000.0,0.04052058625217008,0.07129256421840081,2700000.0,0.0,19087.0,9544.0,9544.0,28.0,0.0,0.0,1.0
2710000.0,149.953125,0.0,1000.0,0.04385979491377416,0.0757996760256491,2710000.0,0.0,19165.0,9583.0,9583.0,28.0,0.0,0.0,1.0
2720000.0,150.828125,0.0,1000.0,0.0397345569844419,0.07132938050210559,2720000.0,0.0,19243.0,9622.0,9622.0,28.0,0.0,0.0,1.0
2730000.0,151.71875,0.0,1000.0,0.0410199333960977,0.0743849890392722,2730000.0,0.0,19305.0,9653.0,9653.0,28.0,0.0,0.0,1.0
2740000.0,152.578125,0.0,1000.0,0.042277837858203327,0.07662998620453194,2740000.0,0.0,19373.0,9687.0,9687.0,28.0,0.0,0.0,1.0
2750000.0,153.453125,0.0,1000.0,0.04044635663334815,0.07229188508358526,2750000.0,0.0,19451.0,9726.0,9726.0,28.0,0.0,0.0,1.0
2760000.0,154.34375,0.0,1000.0,0.04087671571822937,0.07041211543764699,2760000.0,0.0,19557.0,9779.0,9779.0,28.0,0.0,0.0,1.0
2770000.0,155.21875,0.0,1000.0,0.042388925672960966,0.07637263816575501,2770000.0,0.0,19633.0,9817.0,9817.0,28.0,0.0,0.0,1.0
2780000.0,156.078125,0.0,1000.0,0.04031149992121399,0.0748598740217056,2780000.0,0.0,19697.0,9849.0,9849.0,28.0,0.0,0.0,1.0
2790000.0,156.953125,0.0,1000.0,0.04352900779463048,0.07870269376167,2790000.0,0.0,19765.0,9883.0,9883.0,28.0,0.0,0.0,1.0
2800000.0,157.828125,0.0,1000.0,0.044293452194444784,0.08617459492625816,2800000.0,0.0,19849.0,9925.0,9925.0,28.0,0.0,0.0,1.0
2810000.0,158.703125,0.0,1000.0,0.04461487918814472,0.08298589337201233,2810000.0,0.0,19917.0,9959.0,9959.0,28.0,0.0,0.0,1.0
2820000.0,159.5625,0.0,1000.0,0.04261596257196121,0.07536693744633643,2820000.0,0.0,19987.0,9994.0,9994.0,28.0,0.0,0.0,1.0
2830000.0,160.453125,0.0,1000.0,0.041234671281868904,0.07218563189021758,2830000.0,0.0,20057.0,10029.0,10029.0,28.0,0.0,0.0,1.0
2840000.0,161.359375,0.0,1000.0,0.041889111763214804,0.07164439464393253,2840000.0,0.0,20145.0,10073.0,10073.0,28.0,0.0,0.0,1.0
2850000.0,162.265625,0.0,1000.0,0.041341440815782664,0.0733726053613207,2850000.0,0.0,20199.0,10100.0,10100.0,28.0,0.0,0.0,1.0
2860000.0,163.15625,0.0,1000.0,0.037350278132456616,0.06228275026300709,2860000.0,0.0,20267.0,10134.0,10134.0,28.0,0.0,0.0,1.0
2870000.0,164.078125,0.0,1000.0,0.03897349831233161,0.06596277751098585,2870000.0,0.0,20345.0,10173.0,10173.0,28.0,0.0,0.0,1.0
2880000.0,164.96875,0.0,1000.0,0.03888667941414831,0.07500736834976278,2880000.0,0.0,20407.0,10204.0,10204.0,28.0,0.0,0.0,1.0
2890000.0,165.890625,0.0,1000.0,0.0431229497967799,0.08027053509886853,2890000.0,0.0,20475.0,10238.0,10238.0,28.0,0.0,0.0,1.0
2900000.0,166.796875,0.0,1000.0,0.04100533632884972,0.07234060374777487,2900000.0,0.0,20559.0,10280.0,10280.0,28.0,0.0,0.0,1.0
2910000.0,167.71875,0.0,1000.0,0.04672403504584772,0.08377500716382696,2910000.0,0.0,20625.0,10313.0,10313.0,28.0,0.0,0.0,1.0
2920000.0,168.640625,0.0,1000.0,0.042225322370283216,0.0774063026418426,2920000.0,0.0,20709.0,10355.0,10355.0,28.0,0.0,0.0,1.0
2930000.0,169.546875,0.0,1000.0,0.04040328009450282,0.07471530272823927,2930000.0,0.0,20767.0,10384.0,10384.0,28.0,0.0,0.0,1.0
2940000.0,170.4375,0.0,1000.0,0.039749249858514725,0.07373614918770144,2940000.0,0.0,20831.0,10416.0,10416.0,28.0,0.0,0.0,1.0
2950000.0,171.328125,0.0,1000.0,0.04088740566732602,0.07788682270961698,2950000.0,0.0,20885.0,10443.0,10443.0,28.0,0.0,0.0,1.0
2960000.0,172.234375,0.0,1000.0,0.03839431564079941,0.06882750632390708,2960000.0,0.0,20953.0,10477.0,10477.0,28.0,0.0,0.0,1.0
2970000.0,173.15625,0.0,1000.0,0.04171201568510771,0.07455147105934164,2970000.0,0.0,21011.0,10506.0,10506.0,28.0,0.0,0.0,1.0
2980000.0,174.078125,0.0,1000.0,0.03951479975594946,0.06637426615999896,2980000.0,0.0,21091.0,10546.0,10546.0,28.0,0.0,0.0,1.0
2990000.0,175.015625,0.0,1000.0,0.04000336764956409,0.07079038793507313,2990000.0,0.0,21151.0,10576.0,10576.0,28.0,0.0,0.0,1.0
3000000.0,175.9375,0.0,1000.0,0.041571115879939766,0.08132538424218098,3000000.0,0.0,21203.0,10602.0,10602.0,28.0,0.0,0.0,1.0
3010000.0,176.859375,0.0,1000.0,0.03997636639547838,0.07059833107679817,3010000.0,0.0,21289.0,10645.0,10645.0,28.0,0.0,0.0,1.0
3020000.0,177.78125,0.0,1000.0,0.040373842465697744,0.07712173312197601,3020000.0,0.0,21353.0,10677.0,10677.0,28.0,0.0,0.0,1.0
3030000.0,178.71875,0.0,1000.0,0.03793414264683316,0.06644073903163764,3030000.0,0.0,21425.0,10713.0,10713.0,28.0,0.0,0.0,1.0
3040000.0,179.671875,0.0,1000.0,0.04118659362918851,0.07609575592646478,3040000.0,0.0,21513.0,10757.0,10757.0,28.0,0.0,0.0,1.0
3050000.0,180.609375,0.0,1000.0,0.03915221587065798,0.07296244753805062,3050000.0,0.0,21571.0,10786.0,10786.0,28.0,0.0,0.0,1.0
3060000.0,181.5625,0.0,1000.0,0.04294087478663934,0.07785248289869331,3060000.0,0.0,21633.0,10817.0,10817.0,28.0,0.0,0.0,1.0
3070000.0,182.515625,0.0,1000.0,0.04168899636427681,0.074374637555622,3070000.0,0.0,21715.0,10858.0,10858.0,28.0,0.0,0.0,1.0
3080000.0,183.484375,0.0,1000.0,0.040256778684397025,0.07122177356240775,3080000.0,0.0,21787.0,10894.0,10894.0,28.0,0.0,0.0,1.0
3090000.0,184.40625,0.0,1000.0,0.04410796437613821,0.0865079515804239,3090000.0,0.0,21861.0,10931.0,10931.0,28.0,0.0,0.0,1.0
3100000.0,185.359375,0.0,1000.0,0.04042470545889013,0.0720261051371065,3100000.0,0.0,21909.0,10955.0,10955.0,28.0,0.0,0.0,1.0
3110000.0,186.296875,0.0,1000.0,0.04294387148782591,0.0781886498083149,3110000.0,0.0,21961.0,10981.0,10981.0,28.0,0.0,0.0,1.0
3120000.0,187.265625,0.0,1000.0,0.04105173754109512,0.07578546592739971,3120000.0,0.0,22037.0,11019.0,11019.0,28.0,0.0,0.0,1.0
3130000.0,188.203125,0.0,1000.0,0.04308388668882765,0.07998340469784414,3130000.0,0.0,22091.0,11046.0,11046.0,28.0,0.0,0.0,1.0
3140000.0,189.234375,0.0,1000.0,0.03898602177063004,0.06813583882086577,3140000.0,0.0,22149.0,11075.0,11075.0,28.0,0.0,0.0,1.0
3150000.0,190.203125,0.0,1000.0,0.0417489829382144,0.07548146017160196,3150000.0,0.0,22217.0,11109.0,11109.0,28.0,0.0,0.0,1.0
3160000.0,191.15625,0.0,1000.0,0.04018621872469376,0.07508419524516216,3160000.0,0.0,22281.0,11141.0,11141.0,28.0,0.0,0.0,1.0
3170000.0,192.109375,0.0,1000.0,0.03880431116738342,0.06659255259302692,3170000.0,0.0,22341.0,11171.0,11171.0,28.0,0.0,0.0,1.0
3180000.0,193.078125,0.0,1000.0,0.03955181033355388,0.07462149913388658,3180000.0,0.0,22407.0,11204.0,11204.0,28.0,0.0,0.0,1.0
3190000.0,194.0625,0.0,1000.0,0.038715429656354126,0.07481101478599354,3190000.0,0.0,22485.0,11243.0,11243.0,28.0,0.0,0.0,1.0
3200000.0,195.015625,0.0,1000.0,0.03811061902677727,0.06919586770526805,3200000.0,0.0,22555.0,11278.0,11278.0,28.0,0.0,0.0,1.0
3210000.0,195.984375,0.0,1000.0,0.03941876019902548,0.07699685416138652,3210000.0,0.0,22619.0,11310.0,11310.0,28.0,0.0,0.0,1.0
3220000.0,196.96875,0.0,1000.0,0.043568524472584025,0.08065021562825346,3220000.0,0.0,22693.0,11347.0,11347.0,28.0,0.0,0.0,1.0
3230000.0,197.953125,0.0,1000.0,0.04121587384782847,0.07450895669313735,3230000.0,0.0,22745.0,11373.0,11373.0,28.0,0.0,0.0,1.0
3240000.0,198.953125,0.0,1000.0,0.0430647500013647,0.07915263242162404,3240000.0,0.0,22817.0,11409.0,11409.0,28.0,0.0,0.0,1.0
3250000.0,199.953125,0.0,1000.0,0.042208568522220075,0.08087152774903125,3250000.0,0.0,22875.0,11438.0,11438.0,28.0,0.0,0.0,1.0
3260000.0,200.9375,0.0,1000.0,0.03919649359266073,0.07266488961325192,3260000.0,0.0,22937.0,11469.0,11469.0,28.0,0.0,0.0,1.0
3270000.0,201.9375,0.0,1000.0,0.03893372371880098,0.0666054221852094,3270000.0,0.0,23023.0,11512.0,11512.0,28.0,0.0,0.0,1.0
3280000.0,202.9375,0.0,1000.0,0.041552102592579396,0.0742111613349032,3280000.0,0.0,23085.0,11543.0,11543.0,28.0,0.0,0.0,1.0
3290000.0,203.9375,0.0,1000.0,0.04046958999220578,0.073354301913466,3290000.0,0.0,23149.0,11575.0,11575.0,28.0,0.0,0.0,1.0
3300000.0,204.921875,0.0,1000.0,0.040340266611734135,0.07983521544987145,3300000.0,0.0,23217.0,11609.0,11609.0,28.0,0.0,0.0,1.0
3310000.0,205.921875,0.0,1000.0,0.03954566150780163,0.06973466705118256,3310000.0,0.0,23283.0,11642.0,11642.0,28.0,0.0,0.0,1.0
3320000.0,206.9375,0.0,1000.0,0.04104567956119394,0.07859048603761468,3320000.0,0.0,23379.0,11690.0,11690.0,28.0,0.0,0.0,1.0
3330000.0,207.9375,0.0,1000.0,0.03721996713329644,0.0646425698097051,3330000.0,0.0,23461.0,11731.0,11731.0,28.0,0.0,0.0,1.0
3340000.0,208.9375,0.0,1000.0,0.04071659152622564,0.07201434166683929,3340000.0,0.0,23539.0,11770.0,11770.0,28.0,0.0,0.0,1.0
3350000.0,209.953125,0.0,1000.0,0.038221620265218054,0.07061453177998074,3350000.0,0.0,23599.0,11800.0,11800.0,28.0,0.0,0.0,1.0
3360000.0,210.953125,0.0,1000.0,0.041713439916501886,0.07406938871647482,3360000.0,0.0,23685.0,11843.0,11843.0,28.0,0.0,0.0,1.0
3370000.0,211.9375,0.0,1000.0,0.03598017822980756,0.06209032526038036,3370000.0,0.0,23741.0,11871.0,11871.0,28.0,0.0,0.0,1.0
3380000.0,212.953125,0.0,1000.0,0.04126836121240102,0.07316025445160877,3380000.0,0.0,23801.0,11901.0,11901.0,28.0,0.0,0.0,1.0
3390000.0,213.953125,0.0,1000.0,0.038553299999149436,0.07186258049082035,3390000.0,0.0,23873.0,11937.0,11937.0,28.0,0.0,0.0,1.0
3400000.0,215.0,0.0,1000.0,0.03760129279144811,0.06464196697394664,3400000.0,0.0,23955.0,11978.0,11978.0,28.0,0.0,0.0,1.0
3410000.0,216.015625,0.0,1000.0,0.04054148467334335,0.07204458900645586,3410000.0,0.0,24039.0,12020.0,12020.0,28.0,0.0,0.0,1.0
3420000.0,217.03125,0.0,1000.0,0.038033913150562246,0.06826116546591102,3420000.0,0.0,24107.0,12054.0,12054.0,28.0,0.0,0.0,1.0
3430000.0,218.0625,0.0,1000.0,0.03819687747615898,0.06945610245585924,3430000.0,0.0,24157.0,12079.0,12079.0,28.0,0.0,0.0,1.0
3440000.0,219.078125,0.0,1000.0,0.038965827622810575,0.06951195994579351,3440000.0,0.0,24215.0,12108.0,12108.0,28.0,0.0,0.0,1.0
3450000.0,220.09375,0.0,1000.0,0.041984300979764085,0.07778303394502731,3450000.0,0.0,24275.0,12138.0,12138.0,28.0,0.0,0.0,1.0
3460000.0,221.09375,0.0,1000.0,0.03707487284683344,0.06663719247152224,3460000.0,0.0,24347.0,12174.0,12174.0,28.0,0.0,0.0,1.0
3470000.0,222.125,0.0,1000.0,0.040546251389423985,0.07212351517335189,3470000.0,0.0,24429.0,12215.0,12215.0,28.0,0.0,0.0,1.0
